Склад,Штабель,Марка,Максимальная температура,Дата измерения,Возраст штабеля (дни),ignition_in_2d
3,33,A1,300.0,2020-09-09,30.0,True
3,27,A1,37.1,2020-09-09,,False
3,20,A1,37.9,2020-09-09,,False
4,23,A1,40.9,2020-09-09,113.0,False
4,3,A1,182.7,2020-09-09,23.0,True
4,46,A1,41.4,2020-09-09,408.0,False
4,12,A1,38.3,2020-09-09,19.0,False
6,45,A1,38.0,2020-09-09,,False
6,26,A1,39.2,2020-09-09,,False
6,1,A1,48.4,2020-09-09,0.0,True
6,5,A1,112.1,2020-09-09,75.0,True
6,4,A1,46.7,2020-09-09,137.0,False
3,27,A1,37.7,2020-09-10,,False
3,33,A1,41.2,2020-09-10,31.0,True
3,27,A1,35.6,2020-09-10,,False
3,20,A1,37.5,2020-09-10,,False
4,23,A1,37.0,2020-09-10,114.0,False
4,3,A1,74.2,2020-09-10,24.0,True
4,46,A1,33.2,2020-09-10,409.0,False
4,12,A1,35.9,2020-09-10,20.0,False
6,45,A1,38.3,2020-09-10,,False
6,26,A1,36.4,2020-09-10,,False
6,1,A1,300.0,2020-09-10,1.0,True
6,5,A1,300.0,2020-09-10,76.0,True
6,4,A1,47.4,2020-09-10,138.0,False
3,27,A1,36.5,2020-09-10,,False
3,33,A1,300.0,2020-09-10,31.0,True
3,27,A1,39.9,2020-09-10,,False
3,20,A1,38.1,2020-09-10,,False
4,23,A1,40.2,2020-09-10,114.0,False
4,3,A1,47.1,2020-09-10,24.0,True
4,46,A1,40.3,2020-09-10,409.0,False
4,12,A1,38.1,2020-09-10,20.0,False
6,45,A1,38.9,2020-09-10,,False
6,26,A1,39.7,2020-09-10,,False
6,1,A1,47.7,2020-09-10,1.0,True
6,5,A1,41.5,2020-09-10,76.0,True
6,4,A1,44.9,2020-09-10,138.0,False
3,27,A1,36.7,2020-09-11,,False
3,33,A1,46.7,2020-09-11,32.0,True
3,27,A1,34.5,2020-09-11,,False
3,20,A1,39.4,2020-09-11,,False
4,23,A1,36.6,2020-09-11,115.0,False
4,3,A1,35.3,2020-09-11,25.0,True
4,46,A1,36.5,2020-09-11,410.0,False
4,12,A1,35.8,2020-09-11,21.0,False
6,45,A1,36.6,2020-09-11,,False
6,26,A1,38.8,2020-09-11,,False
6,1,A1,45.3,2020-09-11,2.0,True
6,5,A1,47.5,2020-09-11,77.0,True
6,4,A1,46.9,2020-09-11,139.0,False
3,33,A1,150.0,2020-09-11,32.0,True
3,20,A1,34.3,2020-09-11,,False
3,27,A1,29.3,2020-09-11,,False
3,27,A1,27.2,2020-09-11,,False
4,3,A1,31.0,2020-09-11,25.0,True
4,46,A1,31.7,2020-09-11,410.0,False
4,12,A1,29.1,2020-09-11,21.0,False
4,23,A1,33.7,2020-09-11,115.0,False
6,45,A1,28.0,2020-09-11,,False
6,26,A1,30.6,2020-09-11,,False
6,1,A1,113.8,2020-09-11,2.0,True
6,5,A1,66.7,2020-09-11,77.0,True
6,4,A1,31.6,2020-09-11,139.0,False
3,33,A1,170.4,2020-09-12,33.0,True
3,20,A1,27.4,2020-09-12,,False
3,27,A1,31.1,2020-09-12,,False
3,27,A1,26.2,2020-09-12,,False
4,3,A1,28.5,2020-09-12,26.0,False
4,46,A1,32.2,2020-09-12,411.0,False
4,12,A1,27.5,2020-09-12,22.0,False
4,23,A1,30.9,2020-09-12,116.0,False
6,45,A1,27.1,2020-09-12,,False
6,26,A1,27.8,2020-09-12,,False
6,1,A1,27.3,2020-09-12,3.0,True
6,5,A1,29.3,2020-09-12,78.0,False
6,4,A1,28.1,2020-09-12,140.0,False
3,33,A1,112.6,2020-09-12,33.0,True
3,20,A1,27.2,2020-09-12,,False
3,27,A1,29.3,2020-09-12,,False
3,27,A1,43.5,2020-09-12,,False
4,3,A1,30.0,2020-09-12,26.0,False
4,46,A1,27.1,2020-09-12,411.0,False
4,12,A1,25.1,2020-09-12,22.0,False
4,23,A1,31.5,2020-09-12,116.0,False
6,45,A1,30.2,2020-09-12,,False
6,26,A1,28.5,2020-09-12,,False
6,1,A1,39.0,2020-09-12,3.0,True
6,5,A1,58.7,2020-09-12,78.0,False
6,4,A1,36.0,2020-09-12,140.0,False
3,33,A1,52.4,2020-09-13,34.0,True
3,20,A1,29.3,2020-09-13,,False
3,27,A1,32.9,2020-09-13,,False
3,27,A1,26.8,2020-09-13,,False
4,3,A1,26.9,2020-09-13,27.0,False
4,46,A1,29.4,2020-09-13,412.0,False
4,12,A1,29.9,2020-09-13,23.0,False
4,23,A1,31.3,2020-09-13,117.0,False
4,35,A1,26.5,2020-09-13,,False
6,45,A1,30.5,2020-09-13,,False
6,26,A1,27.9,2020-09-13,,False
6,1,A1,31.9,2020-09-13,4.0,True
6,5,A1,29.6,2020-09-13,79.0,False
6,4,A1,54.0,2020-09-13,141.0,False
3,33,A1,232.8,2020-09-13,34.0,True
3,20,A1,31.1,2020-09-13,,False
3,27,A1,36.9,2020-09-13,,False
3,27,A1,38.3,2020-09-13,,False
4,3,A1,28.3,2020-09-13,27.0,False
4,46,A1,27.1,2020-09-13,412.0,False
4,12,A1,37.3,2020-09-13,23.0,False
4,35,A1,33.6,2020-09-13,,False
4,23,A1,33.4,2020-09-13,117.0,False
6,45,A1,34.1,2020-09-13,,False
6,26,A1,30.6,2020-09-13,,False
6,1,A1,68.9,2020-09-13,4.0,True
6,5,A1,32.4,2020-09-13,79.0,False
6,4,A1,64.0,2020-09-13,141.0,False
3,33,A1,70.5,2020-09-14,35.0,True
3,20,A1,37.2,2020-09-14,,False
3,27,A1,39.0,2020-09-14,,False
3,27,A1,29.9,2020-09-14,,False
4,3,A1,27.3,2020-09-14,28.0,False
4,46,A1,26.5,2020-09-14,413.0,False
4,12,A1,24.5,2020-09-14,24.0,False
4,35,A1,24.1,2020-09-14,,False
4,23,A1,26.8,2020-09-14,118.0,False
6,45,A1,32.8,2020-09-14,,False
6,26,A1,66.1,2020-09-14,,False
6,1,A1,101.0,2020-09-14,5.0,True
6,5,A1,24.8,2020-09-14,80.0,False
6,4,A1,70.5,2020-09-14,142.0,False
3,33,A1,40.7,2020-09-14,35.0,True
3,20,A1,25.8,2020-09-14,,False
3,27,A1,31.6,2020-09-14,,False
3,27,A1,26.7,2020-09-14,,False
4,3,A1,34.4,2020-09-14,28.0,False
4,46,A1,32.0,2020-09-14,413.0,False
4,12,A1,33.0,2020-09-14,24.0,False
4,35,A1,34.1,2020-09-14,,False
4,23,A1,34.3,2020-09-14,118.0,False
6,45,A1,34.6,2020-09-14,,False
6,26,A1,31.7,2020-09-14,,False
6,1,A1,29.0,2020-09-14,5.0,True
6,5,A1,23.6,2020-09-14,80.0,False
6,4,A1,66.2,2020-09-14,142.0,False
3,27,A1,35.4,2020-09-15,,False
3,33,A1,150.0,2020-09-15,36.0,True
3,27,A1,37.1,2020-09-15,,False
3,20,A1,37.7,2020-09-15,,False
4,23,A1,34.5,2020-09-15,119.0,False
4,35,A1,33.0,2020-09-15,,False
4,3,A1,40.2,2020-09-15,29.0,False
4,46,A1,39.7,2020-09-15,414.0,False
4,12,A1,36.6,2020-09-15,25.0,False
6,45,A1,36.4,2020-09-15,,False
6,26,A1,37.0,2020-09-15,,False
6,1,A1,48.0,2020-09-15,6.0,True
6,5,A1,44.2,2020-09-15,81.0,False
6,4,A1,41.8,2020-09-15,143.0,False
3,27,A1,34.9,2020-09-16,,False
3,33,A1,73.7,2020-09-16,37.0,True
3,27,A1,37.6,2020-09-16,,False
3,20,A1,39.6,2020-09-16,,False
4,23,A1,37.3,2020-09-16,120.0,False
4,35,A1,39.5,2020-09-16,,False
4,3,A1,41.1,2020-09-16,30.0,False
4,46,A1,39.8,2020-09-16,415.0,False
4,12,A1,41.6,2020-09-16,26.0,False
6,45,A1,37.7,2020-09-16,,False
6,26,A1,39.4,2020-09-16,,False
6,1,A1,42.1,2020-09-16,7.0,True
6,5,A1,44.9,2020-09-16,82.0,False
6,4,A1,49.6,2020-09-16,144.0,False
3,2,A1,34.1,2020-09-17,,False
3,33,A1,78.2,2020-09-17,38.0,True
3,20,A1,36.2,2020-09-17,,False
4,23,A1,38.3,2020-09-17,121.0,False
4,35,A1,36.1,2020-09-17,,False
4,3,A1,39.2,2020-09-17,31.0,False
4,46,A1,37.0,2020-09-17,416.0,False
4,12,A1,35.8,2020-09-17,27.0,False
6,45,A1,35.3,2020-09-17,,False
6,26,A1,36.9,2020-09-17,,False
6,1,A1,41.1,2020-09-17,8.0,True
6,5,A1,49.9,2020-09-17,83.0,False
6,4,A1,41.4,2020-09-17,145.0,False
3,27,A1,38.7,2020-09-16,,False
3,33,A1,82.8,2020-09-16,37.0,True
3,20,A1,39.6,2020-09-16,,False
4,23,A1,37.3,2020-09-16,120.0,False
4,35,A1,35.8,2020-09-16,,False
4,3,A1,37.2,2020-09-16,30.0,False
4,46,A1,36.3,2020-09-16,415.0,False
4,12,A1,36.1,2020-09-16,26.0,False
6,45,A1,42.2,2020-09-16,,False
6,26,A1,38.0,2020-09-16,,False
6,1,A1,48.0,2020-09-16,7.0,True
6,5,A1,39.1,2020-09-16,82.0,False
6,4,A1,47.3,2020-09-16,144.0,False
3,27,A1,32.6,2020-09-17,,False
3,33,A1,64.4,2020-09-17,38.0,True
3,20,A1,28.1,2020-09-17,,False
4,23,A1,26.4,2020-09-17,121.0,False
4,35,A1,30.0,2020-09-17,,False
4,3,A1,31.3,2020-09-17,31.0,False
4,46,A1,34.1,2020-09-17,416.0,False
4,12,A1,30.4,2020-09-17,27.0,False
6,45,A1,30.6,2020-09-17,,False
6,26,A1,29.2,2020-09-17,,False
6,1,A1,34.7,2020-09-17,8.0,True
6,5,A1,24.0,2020-09-17,83.0,False
6,4,A1,47.4,2020-09-17,145.0,False
3,27,A1,31.8,2020-09-18,,False
3,33,A1,34.1,2020-09-18,39.0,True
3,20,A1,37.1,2020-09-18,,False
4,23,A1,34.5,2020-09-18,122.0,False
4,35,A1,33.8,2020-09-18,,False
4,3,A1,32.2,2020-09-18,32.0,False
4,46,A1,34.0,2020-09-18,417.0,False
4,12,A1,33.2,2020-09-18,28.0,False
6,45,A1,29.6,2020-09-18,,False
6,26,A1,26.3,2020-09-18,,False
6,1,A1,81.1,2020-09-18,9.0,True
6,5,A1,32.1,2020-09-18,84.0,False
6,4,A1,28.4,2020-09-18,146.0,False
3,27,A1,39.1,2020-09-18,,False
3,33,A1,150.0,2020-09-18,39.0,True
3,20,A1,35.0,2020-09-18,,False
4,23,A1,32.5,2020-09-18,122.0,False
4,35,A1,37.1,2020-09-18,,False
4,3,A1,33.8,2020-09-18,32.0,False
4,46,A1,39.5,2020-09-18,417.0,False
4,12,A1,35.6,2020-09-18,28.0,False
6,45,A1,38.9,2020-09-18,,False
6,26,A1,35.5,2020-09-18,,False
6,1,A1,35.1,2020-09-18,9.0,True
6,5,A1,32.5,2020-09-18,84.0,False
6,4,A1,34.6,2020-09-18,146.0,False
3,27,A1,32.5,2020-09-19,,False
3,33,A1,31.1,2020-09-19,40.0,True
3,20,A1,30.6,2020-09-19,,False
4,23,A1,30.2,2020-09-19,123.0,False
4,35,A1,31.1,2020-09-19,,False
4,3,A1,30.0,2020-09-19,33.0,False
4,46,A1,30.9,2020-09-19,418.0,False
4,12,A1,29.1,2020-09-19,29.0,False
6,45,A1,34.4,2020-09-19,,False
6,26,A1,36.6,2020-09-19,,False
6,1,A1,35.3,2020-09-19,10.0,True
6,5,A1,36.6,2020-09-19,85.0,False
6,4,A1,33.4,2020-09-19,147.0,True
3,27,A1,36.2,2020-09-19,,False
3,33,A1,28.2,2020-09-19,40.0,True
3,20,A1,32.7,2020-09-19,,False
4,23,A1,28.8,2020-09-19,123.0,False
4,35,A1,27.2,2020-09-19,,False
4,3,A1,26.1,2020-09-19,33.0,False
4,46,A1,260.0,2020-09-19,418.0,False
4,12,A1,25.4,2020-09-19,29.0,False
6,45,A1,38.1,2020-09-19,,False
6,26,A1,35.3,2020-09-19,,False
6,1,A1,150.0,2020-09-19,10.0,True
6,5,A1,34.6,2020-09-19,85.0,False
6,4,A1,40.1,2020-09-19,147.0,True
3,27,A1,28.0,2020-09-19,,False
3,33,A1,43.8,2020-09-19,40.0,True
3,20,A1,38.0,2020-09-19,,False
4,23,A1,30.9,2020-09-19,123.0,False
4,35,A1,32.5,2020-09-19,,False
4,3,A1,30.7,2020-09-19,33.0,False
4,46,A1,27.6,2020-09-19,418.0,False
4,12,A1,32.1,2020-09-19,29.0,False
6,45,A1,30.2,2020-09-19,,False
6,26,A1,32.0,2020-09-19,,False
6,1,A1,31.1,2020-09-19,10.0,True
6,5,A1,34.3,2020-09-19,85.0,False
6,4,A1,679.0,2020-09-19,147.0,True
3,27,A1,27.6,2020-09-20,,False
3,33,A1,35.9,2020-09-20,41.0,True
3,20,A1,24.6,2020-09-20,,False
4,23,A1,27.4,2020-09-20,124.0,False
4,35,A1,25.8,2020-09-20,,False
4,3,A1,32.1,2020-09-20,34.0,False
4,46,A1,32.1,2020-09-20,419.0,False
4,12,A1,34.2,2020-09-20,30.0,False
6,45,A1,31.7,2020-09-20,,False
6,26,A1,34.9,2020-09-20,,False
6,1,A1,75.8,2020-09-20,11.0,True
6,5,A1,32.2,2020-09-20,86.0,True
6,4,A1,646.0,2020-09-20,148.0,True
3,27,A1,23.7,2020-09-21,,False
3,33,A1,80.0,2020-09-21,42.0,True
3,20,A1,26.5,2020-09-21,,False
4,23,A1,29.7,2020-09-21,125.0,False
4,35,A1,31.2,2020-09-21,,False
4,3,A1,25.8,2020-09-21,35.0,False
4,46,A1,35.5,2020-09-21,420.0,False
4,12,A1,32.2,2020-09-21,31.0,False
6,45,A1,43.7,2020-09-21,,False
6,26,A1,52.3,2020-09-21,,False
6,1,A1,150.0,2020-09-21,12.0,True
6,5,A1,25.1,2020-09-21,87.0,True
6,4,A1,150.0,2020-09-21,149.0,True
3,27,A1,25.8,2020-09-22,,False
3,33,A1,80.0,2020-09-22,43.0,True
3,20,A1,27.7,2020-09-22,,False
4,23,A1,29.1,2020-09-22,126.0,False
4,35,A1,26.0,2020-09-22,,False
4,3,A1,28.0,2020-09-22,36.0,False
4,46,A1,26.7,2020-09-22,421.0,False
4,12,A1,26.7,2020-09-22,32.0,False
6,45,A1,29.1,2020-09-22,,False
6,26,A1,25.8,2020-09-22,,False
6,1,A1,87.7,2020-09-22,13.0,True
6,5,A1,25.4,2020-09-22,88.0,True
6,4,A1,91.3,2020-09-22,150.0,True
3,27,A1,33.3,2020-09-22,,False
3,27,A1,30.8,2020-09-23,,False
3,33,A1,34.7,2020-09-23,44.0,True
3,13,A1,31.6,2020-09-23,467.0,False
3,20,A1,29.0,2020-09-23,,False
4,23,A1,30.4,2020-09-23,127.0,False
4,35,A1,34.9,2020-09-23,,False
4,3,A1,31.9,2020-09-23,37.0,False
4,46,A1,30.0,2020-09-23,422.0,False
4,12,A1,27.3,2020-09-23,33.0,False
6,45,A1,38.0,2020-09-23,,False
6,26,A1,29.8,2020-09-23,,False
6,1,A1,87.0,2020-09-23,14.0,True
6,5,A1,124.3,2020-09-23,89.0,True
6,4,A1,85.8,2020-09-23,151.0,True
3,13,A1,29.0,2020-09-23,467.0,False
3,27,A1,35.9,2020-09-23,,False
3,33,A1,29.1,2020-09-23,44.0,True
3,20,A1,27.0,2020-09-23,,False
4,23,A1,29.9,2020-09-23,127.0,False
4,35,A1,28.3,2020-09-23,,False
4,3,A1,27.3,2020-09-23,37.0,False
4,46,A1,35.2,2020-09-23,422.0,False
4,12,A1,35.5,2020-09-23,33.0,False
6,45,A1,31.5,2020-09-23,,False
6,26,A1,31.8,2020-09-23,,False
6,1,A1,91.1,2020-09-23,14.0,True
6,5,A1,36.5,2020-09-23,89.0,True
6,4,A1,34.0,2020-09-23,151.0,True
3,27,A1,30.1,2020-09-24,,False
3,33,A1,29.4,2020-09-24,45.0,True
3,20,A1,30.7,2020-09-24,,False
4,23,A1,31.9,2020-09-24,128.0,False
4,35,A1,32.6,2020-09-24,,False
4,3,A1,30.1,2020-09-24,38.0,False
4,46,A1,29.9,2020-09-24,423.0,False
4,12,A1,31.5,2020-09-24,34.0,False
6,45,A1,25.1,2020-09-24,,False
6,26,A1,33.1,2020-09-24,,False
6,1,A1,78.5,2020-09-24,15.0,True
6,5,A1,81.1,2020-09-24,90.0,True
6,4,A1,81.4,2020-09-24,152.0,True
3,27,A1,30.1,2020-09-24,,False
3,13,A1,29.6,2020-09-24,468.0,False
3,33,A1,29.4,2020-09-24,45.0,True
3,20,A1,30.7,2020-09-24,,False
4,23,A1,31.9,2020-09-24,128.0,False
4,35,A1,32.6,2020-09-24,,False
4,3,A1,30.1,2020-09-24,38.0,False
4,46,A1,29.9,2020-09-24,423.0,False
4,12,A1,31.5,2020-09-24,34.0,False
6,45,A1,25.1,2020-09-24,,False
6,26,A1,33.1,2020-09-24,,False
6,1,A1,78.5,2020-09-24,15.0,True
6,5,A1,81.1,2020-09-24,90.0,True
6,4,A1,81.4,2020-09-24,152.0,True
3,27,A1,37.3,2020-09-24,,False
3,13,A1,30.3,2020-09-24,468.0,False
3,33,A1,103.1,2020-09-24,45.0,True
3,20,A1,32.5,2020-09-24,,False
4,23,A1,38.0,2020-09-24,128.0,False
4,35,A1,35.7,2020-09-24,,False
4,3,A1,32.1,2020-09-24,38.0,False
4,46,A1,38.0,2020-09-24,423.0,False
4,38,A1,33.1,2020-09-24,,False
4,12,A1,36.0,2020-09-24,34.0,False
6,45,A1,34.4,2020-09-24,,False
6,26,A1,40.7,2020-09-24,,False
6,1,A1,88.3,2020-09-24,15.0,True
6,5,A1,93.3,2020-09-24,90.0,True
6,4,A1,31.1,2020-09-24,152.0,True
3,27,A1,37.3,2020-09-24,,False
3,13,A1,30.3,2020-09-24,468.0,False
3,33,A1,103.1,2020-09-24,45.0,True
3,20,A1,32.5,2020-09-24,,False
4,23,A1,38.0,2020-09-24,128.0,False
4,35,A1,35.7,2020-09-24,,False
4,3,A1,32.1,2020-09-24,38.0,False
4,46,A1,38.0,2020-09-24,423.0,False
4,12,A1,36.0,2020-09-24,34.0,False
6,45,A1,34.4,2020-09-24,,False
6,26,A1,40.7,2020-09-24,,False
6,1,A1,88.3,2020-09-24,15.0,True
6,5,A1,93.3,2020-09-24,90.0,True
6,4,A1,31.1,2020-09-24,152.0,True
3,27,A1,30.7,2020-09-25,,False
3,13,A1,30.6,2020-09-25,469.0,False
3,33,A1,63.3,2020-09-25,46.0,True
3,20,A1,30.0,2020-09-25,,False
4,23,A1,35.8,2020-09-25,129.0,False
4,35,A1,35.2,2020-09-25,,False
4,3,A1,33.0,2020-09-25,39.0,False
4,38,A1,32.9,2020-09-25,,False
4,46,A1,29.2,2020-09-25,424.0,False
4,12,A1,32.1,2020-09-25,35.0,False
6,45,A1,44.3,2020-09-25,,False
6,26,A1,39.6,2020-09-25,,False
6,1,A1,59.4,2020-09-25,16.0,True
6,5,A1,150.0,2020-09-25,91.0,True
6,4,A1,98.8,2020-09-25,153.0,False
3,27,A1,32.8,2020-09-25,,False
3,13,A1,36.4,2020-09-25,469.0,False
3,33,A1,254.0,2020-09-25,46.0,True
3,20,A1,35.9,2020-09-25,,False
4,23,A1,32.2,2020-09-25,129.0,False
4,35,A1,35.9,2020-09-25,,False
4,3,A1,35.1,2020-09-25,39.0,False
4,46,A1,34.0,2020-09-25,424.0,False
4,38,A1,33.7,2020-09-25,,False
4,12,A1,35.9,2020-09-25,35.0,False
6,45,A1,27.1,2020-09-25,,False
6,26,A1,29.8,2020-09-25,,False
6,1,A1,25.4,2020-09-25,16.0,True
6,5,A1,31.1,2020-09-25,91.0,True
6,4,A1,71.7,2020-09-25,153.0,False
3,13,A1,30.6,2020-09-25,469.0,False
3,27,A1,31.2,2020-09-25,,False
3,33,A1,115.9,2020-09-25,46.0,True
3,20,A1,32.5,2020-09-25,,False
4,23,A1,31.6,2020-09-25,129.0,False
4,35,A1,31.4,2020-09-25,,False
4,3,A1,31.9,2020-09-25,39.0,False
4,38,A1,34.1,2020-09-25,,False
4,46,A1,28.3,2020-09-25,424.0,False
4,12,A1,28.3,2020-09-25,35.0,False
6,45,A1,29.3,2020-09-25,,False
6,26,A1,26.9,2020-09-25,,False
6,1,A1,80.8,2020-09-25,16.0,True
6,5,A1,85.7,2020-09-25,91.0,True
6,4,A1,62.1,2020-09-25,153.0,False
3,13,A1,34.5,2020-09-26,470.0,False
3,27,A1,29.9,2020-09-26,,False
3,33,A1,38.3,2020-09-26,47.0,True
3,20,A1,32.3,2020-09-26,,False
4,23,A1,32.5,2020-09-26,130.0,False
4,35,A1,30.8,2020-09-26,,False
4,3,A1,31.3,2020-09-26,40.0,False
4,38,A1,27.8,2020-09-26,,False
4,46,A1,33.8,2020-09-26,425.0,False
4,12,A1,30.4,2020-09-26,36.0,False
6,45,A1,28.3,2020-09-26,,False
6,26,A1,33.0,2020-09-26,,False
6,1,A1,31.3,2020-09-26,17.0,True
6,5,A1,30.8,2020-09-26,92.0,True
6,4,A1,54.6,2020-09-26,154.0,False
3,13,A1,26.7,2020-09-26,470.0,False
3,27,A1,32.3,2020-09-26,,False
3,33,A1,38.1,2020-09-26,47.0,True
3,20,A1,24.1,2020-09-26,,False
4,23,A1,25.1,2020-09-26,130.0,False
4,35,A1,29.4,2020-09-26,,False
4,3,A1,28.2,2020-09-26,40.0,False
4,38,A1,27.4,2020-09-26,,False
4,46,A1,27.8,2020-09-26,425.0,False
4,12,A1,27.7,2020-09-26,36.0,False
6,45,A1,25.8,2020-09-26,,False
6,26,A1,22.7,2020-09-26,,False
6,1,A1,35.2,2020-09-26,17.0,True
6,5,A1,29.1,2020-09-26,92.0,True
6,4,A1,55.5,2020-09-26,154.0,False
3,27,A1,32.5,2020-09-27,,False
3,33,A1,150.0,2020-09-27,48.0,True
3,13,A1,26.6,2020-09-27,471.0,False
3,20,A1,29.7,2020-09-27,,False
4,23,A1,29.4,2020-09-27,131.0,False
4,35,A1,31.3,2020-09-27,,False
4,3,A1,33.6,2020-09-27,41.0,False
4,46,A1,35.4,2020-09-27,426.0,False
4,12,A1,26.4,2020-09-27,37.0,False
6,45,A1,34.8,2020-09-27,,False
6,26,A1,39.5,2020-09-27,,False
6,1,A1,150.0,2020-09-27,18.0,True
6,5,A1,62.0,2020-09-27,93.0,True
6,4,A1,42.5,2020-09-27,155.0,False
3,27,A1,31.6,2020-09-28,,False
3,33,A1,118.8,2020-09-28,49.0,True
3,13,A1,25.7,2020-09-28,472.0,False
3,20,A1,32.4,2020-09-28,,False
4,23,A1,35.2,2020-09-28,132.0,False
4,35,A1,27.6,2020-09-28,,False
4,3,A1,36.8,2020-09-28,42.0,False
4,46,A1,29.4,2020-09-28,427.0,False
4,12,A1,33.1,2020-09-28,38.0,False
6,45,A1,28.1,2020-09-28,,False
6,26,A1,23.4,2020-09-28,,False
6,1,A1,150.0,2020-09-28,19.0,True
6,5,A1,51.0,2020-09-28,94.0,True
6,4,A1,42.4,2020-09-28,156.0,False
3,27,A1,33.9,2020-09-28,,False
3,33,A1,104.4,2020-09-28,49.0,True
3,13,A1,34.9,2020-09-28,472.0,False
3,20,A1,28.5,2020-09-28,,False
4,23,A1,32.8,2020-09-28,132.0,False
4,35,A1,31.1,2020-09-28,,False
4,3,A1,29.5,2020-09-28,42.0,False
4,46,A1,28.8,2020-09-28,427.0,False
4,12,A1,30.2,2020-09-28,38.0,False
6,45,A1,43.3,2020-09-28,,False
6,26,A1,45.8,2020-09-28,,False
6,1,A1,47.3,2020-09-28,19.0,True
6,5,A1,50.3,2020-09-28,94.0,True
6,4,A1,43.0,2020-09-28,156.0,False
3,27,A1,31.0,2020-09-29,,False
3,33,A1,83.1,2020-09-29,50.0,True
3,13,A1,36.1,2020-09-29,473.0,False
3,20,A1,36.3,2020-09-29,,False
4,23,A1,27.7,2020-09-29,133.0,False
4,35,A1,33.7,2020-09-29,,False
4,3,A1,38.4,2020-09-29,43.0,False
4,46,A1,35.7,2020-09-29,428.0,False
4,12,A1,31.3,2020-09-29,39.0,False
6,45,A1,25.1,2020-09-29,,False
6,26,A1,28.9,2020-09-29,,False
6,1,A1,82.9,2020-09-29,20.0,True
6,5,A1,47.5,2020-09-29,95.0,True
6,4,A1,46.5,2020-09-29,157.0,False
3,27,A1,38.0,2020-09-29,,False
3,33,A1,63.6,2020-09-29,50.0,True
3,13,A1,31.7,2020-09-29,473.0,False
3,20,A1,29.1,2020-09-29,,False
4,23,A1,31.6,2020-09-29,133.0,False
4,35,A1,30.3,2020-09-29,,False
4,3,A1,29.2,2020-09-29,43.0,False
4,46,A1,34.4,2020-09-29,428.0,False
4,12,A1,29.6,2020-09-29,39.0,False
6,45,A1,31.0,2020-09-29,,False
6,26,A1,31.4,2020-09-29,,False
6,1,A1,51.1,2020-09-29,20.0,True
6,5,A1,57.6,2020-09-29,95.0,True
3,27,A1,34.3,2020-09-30,,False
3,33,A1,73.5,2020-09-30,51.0,True
3,13,A1,31.1,2020-09-30,474.0,False
3,20,A1,33.4,2020-09-30,,False
4,23,A1,30.6,2020-09-30,134.0,False
4,35,A1,28.0,2020-09-30,,False
4,3,A1,30.4,2020-09-30,44.0,False
4,46,A1,29.4,2020-09-30,429.0,False
4,12,A1,29.6,2020-09-30,40.0,False
6,45,A1,30.7,2020-09-30,,False
6,26,A1,25.7,2020-09-30,,False
6,1,A1,55.8,2020-09-30,21.0,True
6,5,A1,65.3,2020-09-30,96.0,False
3,27,A1,27.3,2020-09-30,,False
3,33,A1,63.0,2020-09-30,51.0,True
3,13,A1,29.3,2020-09-30,474.0,False
3,20,A1,27.3,2020-09-30,,False
4,23,A1,25.1,2020-09-30,134.0,False
4,35,A1,27.1,2020-09-30,,False
4,3,A1,28.8,2020-09-30,44.0,False
4,46,A1,27.2,2020-09-30,429.0,False
4,12,A1,30.2,2020-09-30,40.0,False
6,45,A1,29.6,2020-09-30,,False
6,26,A1,30.4,2020-09-30,,False
6,1,A1,28.4,2020-09-30,21.0,True
6,5,A1,30.1,2020-09-30,96.0,False
